,dataset,image,ground_truth,easyocr,tesseract,status
57,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1025x194 at 0x75577977DB10>,الجَوِّيَّةِ وَمِن أَشِعَّة شَمْس مُحْرَقَةٍ مُنْهِكه وَمِن إِشْعاع,"{'text': 'الجويقة ؤمن أشعتة شفس فخرقة متهك ومن إشعاع', 'time': 0.06659412384033203}","{'text': 'الكو“ ومن أشِهتة شفس مخرقة مُتهكه ومن إشعاع\n', 'time': 0.07836174964904785}",success
58,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1137x141 at 0x755779792990>,المُمَيَّزَةِ بِشَكْلٍ واضح. وَهٰذا مِن وِجْهَةِ نَظَرِنا ما,"{'text': 'ا المميزة بشحل واضح وهذا من وجهة نظرنا', 'time': 0.08251690864562988}","{'text': 'وده ك.. 0 5 شاراء : حُمَة نظ نا ما\nالمميزة بشكل واصح. وهذا من وجهة نظرنا\n', 'time': 0.10908722877502441}",success
59,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1006x128 at 0x75577979F750>,فِي ذٰلِكَ العامِّ وَهٰذا يَعُود أَساساً إِلَى شِدَّةٍ,"{'text': 'في ذيك العام وهذا يغود أساساً إلى شدة', 'time': 0.055498361587524414}","{'text': 'في ذلك العامٌ وهَذا تود أساساً إلى شِدّة\n', 'time': 0.07890081405639648}",success
60,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=915x140 at 0x7557859CBD10>,"وَأَمّا ""الخنفري""، صاحِبِ السجل، فَهُوَ ""محمد بِن إِبّان","{'text': 'إبان فمو  "" . صاحب | ار ن وأتا اسجل  الخنفري ""  محمدسن', 'time': 0.16717886924743652}","{'text': 'وأا ""الخنفرى"". صاج الجل, كو “مد ين إنان\n', 'time': 0.05762815475463867}",success
61,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1204x147 at 0x7557797BFE10>,الفَنِّ جَرْحَى فَنِّ الأَداءِ وَهُوَ التَمْثِيلِ وَفَنٍّ الإِخْراج,"{'text': ' وفن الإخراج الفن جرحى فن الأداء وهو  التمثيل', 'time': 0.1007699966430664}","{'text': 'الفرنّ ج01 حَى قن الأداء وَهُوَ التَمْقِيلٍ وق الإخراج\n', 'time': 0.08531737327575684}",success
62,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1001x157 at 0x7557797B6C10>,إِلَى عَثَرَ جِيئَة وَذَهاباً إِلّا أَنَّهُ يَضَع العَرْضِ,"{'text': 'وذهاباً إلا أنه إلى عثًر يضع العرض جيئة', 'time': 0.1046910285949707}","{'text': '-\nإلى\n2\n\nاس \u200e1١\u200f\n\u200f“ل\n\u200fالما\n\n0-4\n\n6\n\nيَضع العزضٍ\n', 'time': 0.11259031295776367}",success
63,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1136x144 at 0x755780367490>,الصِحِّيَّةِ فِي المَدارِسِ القائِمَةِ وَالمَدارِسِ الجديده، بِناءَ المَدارِسِ,"{'text': 'القائمة والدارس الجديدهء بناء الصحية في الدارس الدارس', 'time': 0.09960293769836426}","{'text': 'الصِخَيَّةٍ قي الدارس القائِمَةٍ وَالدارسٍ الجديده. بناءًَ الدارسٍ\n', 'time': 0.08688974380493164}",success
64,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=820x110 at 0x75578038FDD0>,يُرَكِّز أَصْحابِ هٰذِهِ النَظَرِيَّةِ عَلَى أَنَّ شِدَّة الأَشِعَّة,"{'text': 'شدة الآشعة أصحاب هذه النظريًة عل أنً', 'time': 0.06414604187011719}","{'text': 'دوم 2ه 3 لدم اس عم ّم 32 2 2\nبر أصحاب هذه النظرية ع أن شدة الأشعة\n', 'time': 0.1267545223236084}",success
65,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1235x134 at 0x7557803CFBD0>,تَعاوُنٍ المَعْهَدِ مَعَ قِسْمِ اللُغَةِ الصِينِيَّةِ بِجامِعَةِ القاهِرَة,"{'text': 'الصينية ببامعة القامرة الملهد مح قسم تعاون  اللنة', 'time': 0.10614442825317383}","{'text': 'تون المَحْهَح مَعَ قشو اللَنَهُ الصينيّة امع القاورة\n', 'time': 0.06842756271362305}",success
66,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1061x163 at 0x7557803C7650>,وَقَد بَقِيَت بِعَضِّ المَواضِع المَذْكُورَة تَسْتَغِلّ مَعادِنها فِي,"{'text': 'وقًد بقيت بقض القواضع القذعورة ثستًفل قعادنها في', 'time': 0.0766751766204834}","{'text': 'ود بَقِيَن بقضالمواضع المَدْكُورَة تَسْتَغِل معادنها في\n', 'time': 0.07839608192443848}",success
67,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1919x206 at 0x7557797DD850>,لِهٰذا فَإِنَّ المُدَّةِ المُقَدَّرَةِ لَنُضُوبه هِيَ مِائَةِ وَخَمْسَةِ,"{'text': 'لهذا فإنً المدًة المقدرة لنضوبه هى مائة وخمسة', 'time': 0.08184123039245605}","{'text': '*\nلهذا فانَ لمَقْد\nإنّ! و4\n: لَمْدَةْ المْدَدَ\n5 1 كنم\nَه لَنْمْ\nبه هو\nهي مان\n\nحك\n', 'time': 0.1358942985534668}",success
68,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1413x137 at 0x7557803BC190>,خَمْسمائَة نُسْخَةً فِي عامَ أَلْفَ وَتِسْعمائَة وَسَبْعَةِ وتسعون،,"{'text': 'خمسمائه نسنةً في عامً ألف وتسمائة وسبئة وتسدونء', 'time': 0.059870004653930664}","{'text': 'تمسمائة أَنْسْكلا نسْكَةً فج عاك ألفٌّ وتسْسماتَة وَسَبْعَةْ وتسهون,\n', 'time': 0.09469199180603027}",success
69,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=941x121 at 0x7556F4AD4C10>,مَجْمَعِ مَعَ نِظامِ تَشْغِيلِ النَوافِذ (وندوز)، وَمِن ثُمَّ,"{'text': 'مع نظام تشغيل النوافذ )وندوزا . ومن ثمً مجمع', 'time': 0.06322550773620605}","{'text': 'مَجْمَع مَعَ نظام تَشْغِيلٍ التوافذ (وندوز)ء وَمِن ثم\n', 'time': 0.08223652839660645}",success
70,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1121x137 at 0x7556F4AF2790>,آل نَصْر المتاخرين، وَبِعَضِّ الأَخْبار المنعلقه بهم، أَمّا,"{'text': 'وبغض الأخبار المنعلقد بهم [ أما  المثاخرن آل _ تضر', 'time': 0.09908580780029297}","{'text': 'آل تضر المتاحرير| | ويقصر الأخبار المتعلقه بوم| | أنا\n', 'time': 0.08859515190124512}",success
71,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=702x169 at 0x7556F4B0A450>,كما أسس الترك,"{'text': ' ا نسس', 'time': 0.0421910285949707}","{'text': 'كنا يسن \u200e١\u200f لخارلء\n', 'time': 0.05573225021362305}",success
72,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=875x125 at 0x7556F4B37390>,مِن جلده! فَلَمّا رَأَى فَرَحِهِ قَد تُضاعِف قال:,"{'text': 'قد تضاعف قال : من جلدم ! فلما رأى فرجه', 'time': 0.08209681510925293}","{'text': 'من جلده! فَلَمًا رزأى فرّجه فد تُضاعف قال:\n', 'time': 0.08872509002685547}",success
73,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1274x165 at 0x7556F4B4B3D0>,مِن ناحِيَةٍ وَفِي لِيبِيا مِن ناحِيَةٍ اخري، عَلَى,"{'text': 'على من ناحية وفى ليبيا من ناحية اخري', 'time': 0.09068155288696289}","{'text': 'هه\n\nمِن ناحيّة وَفى ليبيا من ناجيّة اخري, على\n', 'time': 0.0757904052734375}",success
74,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1350x140 at 0x755779106F50>,الأَسالِيبِ وَالاِبْتِكارات وَالصِناعاتِ وَالتَقْنِيَّةِ ثُمَّ تَحْوِيرها وَتَطْوِيرِها بِما,"{'text': 'الأساليب والابتكارات والصناعات والتًقنيًة ثمً تحويرها وًتظويرها بما', 'time': 0.0656576156616211}","{'text': 'الأساليب وَالإبْتِكارات وَالصِناعَاتِ وَالتَقَنِيّة ثمَّ تخويرها وَنَظُوِيرِها بما\n', 'time': 0.10404205322265625}",success
75,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1276x209 at 0x75577911FC90>,عَن طَرِيقِ الأَشِعَّة الكَوْنِيَّة الَّتِي تَمُرّ بِالغِلاف الجَوِّيِّ,"{'text': 'بالغلاف الجوي طريق الأشعة الكونيًة التي تمر عن', 'time': 0.12809514999389648}","{'text': 'عن طَرِيقٍ الأَشِعّة الكَوْنِيّة البِي تَمُرْ بالغلاف الجَوّيّ\n', 'time': 0.09436631202697754}",success
76,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1631x194 at 0x755779136090>,صُور المادَّةُ الرقميه، مِن مِلَفّاتِ تَتَضَمَّن مَخْطُوطاتِ غَيْرِ,"{'text': 'المادةً الرقمية من ملفات تتضمًن مخملوطات غير قور', 'time': 0.10605549812316895}","{'text': 'ضور المادَّةٌ الرقميه. من مِلَفَاتٍ تَنَصْمَن مَخْطْوطاتٍِ غَيْر\n', 'time': 0.0870676040649414}",success
77,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1397x144 at 0x75577915EF10>,ناتِجا عَن قُوَّةٍ نُمُوِّ الأَصْلِ وَالأَصْناف المُسْتَخْدَمَةِ مِن,"{'text': 'سن والأًصناف الستخخودمة نامجا غن فوة مو الرأ صل', 'time': 0.15639138221740723}","{'text': 'ناما عَ قُوَّءَ نمو اررّصل وَارزَ ناف السعَوْرءَةِ ين\n', 'time': 0.0805661678314209}",success
78,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=928x174 at 0x755779197C50>,الجَدْوَلُ أَيْض أَنَّ مُكافَحَةِ الحشائش بِدُونِ اِسْتِخْدام,"{'text': 'ابدول أيض أن محافحه العشائش بدون استندام', 'time': 0.05412793159484863}","{'text': 'المبِخوَل يض أن مُسَافَمَةٍ امشائش بُِونِ إشتخداءم\n', 'time': 0.06097102165222168}",success
79,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=789x102 at 0x7557791C8210>,الشرقيه، وَلَعَلَّهُ كانَ تاجِرا مِن التُجّارِ الَّذِينَ كانُوا,"{'text': 'كاآتا جرا هزالآجارالذايزكائوا الشرقيه  - وتقلة', 'time': 0.08561158180236816}","{'text': 'الشرقيه, وَتَعَنَّهَ كارتاجرامزالتجارالنايزكرثوا\n', 'time': 0.05900239944458008}",success
80,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1319x240 at 0x7557791E8D50>,لٰكِنَّ دُوَلِ الخَلِيجِ خِلافاً لِدُوَلِ أُخْرَى كَثِيرَةٍ مازالَت,"{'text': 'مازالت لكنً دول الخليج خلافاً لدول أخرى حثيرة', 'time': 0.10991120338439941}","{'text': 'كن دُوَلٍ الخَلِيج خلافاً لِدُوَلٍ أَخْرَى كَثِيرَةٍ مازاتت\n', 'time': 0.08124113082885742}",success
81,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1053x146 at 0x755779004D10>,يَتَّضِح مِن البَياناتِ الواره بِنَفْسِ الجَدْوَلُ أَنَّ أَكْثَرَ,"{'text': 'من البيانات الواره بنفس الجذول أن أكثًر يتضح', 'time': 0.07081890106201172}","{'text': 'بَنْضْح مِن الِياناتِ الواره بِلَفْس الحَدُوَلٌ أن أَكْثَرَ\n', 'time': 0.06627750396728516}",success
82,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1229x200 at 0x7557859CCDD0>,رطبه والاخرى صحراويه الى ظروف تتسم بتقلب المناخ,"{'text': 'اطبا ءالاخسر صت اديد ! بنلب المنا ^  الطروقأ ننس', 'time': 0.15195345878601074}","{'text': 'ةمال ضري إلى رافك الى 42 تمسر زتولب الما 0\n', 'time': 0.09305405616760254}",success
83,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=717x110 at 0x7556F4A72FD0>,وَنَتِيجَة لِكَوْنِ هٰذا الغازِ لا يَشْتَعِل وَلا يُساعِد,"{'text': 'ونتيجة لكون هذا الغاز لا يشتعل ولا يساعد', 'time': 0.04354667663574219}","{'text': 'وَنَتِيجَةَ لِكَوْنٍ هذا الغاز لا يَشْتَعِل وَلا يُساعِد\n', 'time': 0.06150078773498535}",success
84,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1011x165 at 0x75577901A790>,فِي البدايه، ثُمَّ مُحاكاة التَرْكِيبُ وَتَعْلَم الروح. إِذا,"{'text': 'في البدايه  ثمً محاكاة التوكيب وتغلم الروح . إذا', 'time': 0.0578160285949707}","{'text': 'فِي البدايه؛ ثّمَّ مُحاكاة التَرَكيبٌ وَتَعْلَم الروح. إذا\n', 'time': 0.07113194465637207}",success
85,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=625x111 at 0x75578014D0D0>,اِعْتَمَدَ مُؤْتَمَرٍ رِيُو دِي جانيرو، أَو ما يُسَمَّى,"{'text': 'ررنودي جانرو _ أوما بسمًى افتمن موثمر', 'time': 0.06733131408691406}","{'text': 'أعْتْقد مَؤُنْقٍ رو دي جاتيرو| | أو ما يسَمَى\n', 'time': 0.06531262397766113}",success
86,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1020x119 at 0x7557790D9AD0>,المَرْئِيّات العالِيَة الوُضُوحِ فِي الصين، وَيَعْتَقِدانِهِ أَحْدَثِ,"{'text': 'ويعتقدانه في المرئيات العالية أحدث الوضوح الصين', 'time': 0.11373400688171387}","{'text': 'المَرْئيّاتَ العاليّة الؤْضُوح في الصينء وَيَعْتَقِدانِهِ أَحْدَثْ\n', 'time': 0.08685684204101562}",success
87,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=269x132 at 0x7557790D1FD0>,وَالسِتِّينَ,"{'text': 'والستين', 'time': 0.030545949935913086}","{'text': ' ', 'time': 0.03926825523376465}",success
88,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=247x129 at 0x7557790FF190>,طَوِيلٍ,"{'text': 'طهر', 'time': 0.04131007194519043}","{'text': ' ', 'time': 0.03841042518615723}",success
89,ahmedheakl/arocrbench_synthesizear,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1121x116 at 0x7556DCD47F10>,وَالكَلَأ فَهُم رَحَلَ فَحَيْثُ ما تَسْقُط الأَمْطارِ يَتَنَقَّلُونَ,"{'text': 'يتثقلون والكآرا ف1م رمل فيت ماتشفط الأعطار', 'time': 0.1003274917602539}","{'text': 'آذ عت كد م للم 2 2 2\nوَاللَرُ “لم ر هَل فيك ماتَدوّط الروَارٍ يَْمَلونَ\n', 'time': 0.11295056343078613}",success
