,image,ground_truth,qari,ground_truth_t,qari_t
304,<PIL.Image.Image image mode=RGB size=1221x75 at 0x79EB34141E50>,فأجلساه إلى جنب أبي بكر قال فجعل أبو بكر يصلي وهو يأتم بصلاة النبي صلى الله عليه وسلم,فأجلساه إلى جنب أبي بكر قال فجعل أبو بكر يصلي وهو يأتم بصلاة النبي صلى الله عليه وسلم,فأجلساه إلى جنب أبي بكر قال فجعل أبو بكر يصلي وهو يأتم بصلاة النبي صلى الله عليه وسلم,فأجلساه إلى جنب أبي بكر قال فجعل أبو بكر يصلي وهو يأتم بصلاة النبي صلى الله عليه وسلم
305,<PIL.Image.Image image mode=RGB size=1464x77 at 0x79EB3410A050>,عباس قال خرجت مع النبي صلى الله عليه وسلم يوم فطر أو أضحى فصلى ثم خطب ثم أتى النساء,عباس قال فرجته مع النبي صلى الله عليه وسلم يوه فطر أو أضدقي فصلي ثم خطب ثم أتى النساء,عباس قال خرجت مع النبي صلى الله عليه وسلم يوم فطر أو أضحى فصلى ثم خطب ثم أتى النساء,عباس قال فرجته مع النبي صلى الله عليه وسلم يوه فطر أو أضدقي فصلي ثم خطب ثم أتى النساء
306,<PIL.Image.Image image mode=RGB size=1868x60 at 0x79EB34152250>,الصالحين فإنكم إذا قلتموها أصابت كل عبد لله صالح في السماء والأرض أشهد أن لا إله إلا الله,لصالحين فإنكم فإنكم إذا قلتموها أصابت كل عبد الله صالح في السماء والأرض أشهد أن لا إله إلا الله إلا,الصالحين فإنكم إذا قلتموها أصابت كل عبد لله صالح في السماء والأرض أشهد أن لا إله إلا الله,لصالحين فإنكم فإنكم إذا قلتموها أصابت كل عبد الله صالح في السماء والأرض أشهد أن لا إله إلا الله إلا
307,<PIL.Image.Image image mode=RGB size=1508x57 at 0x79EB34109F90>,فمسح رأسي ودعا لي بالبركة ثم توضأ فشربت من وضوئه ثم قمت خلف ظهره فنظرت إلى خاتم,فمسح رأسي ودعا لي بالبركة ثم توضأ فشربت من وضوئه ثم قمت خلف ظهره فنظرت إلى خاتم,فمسح رأسي ودعا لي بالبركة ثم توضأ فشربت من وضوئه ثم قمت خلف ظهره فنظرت إلى خاتم,فمسح رأسي ودعا لي بالبركة ثم توضأ فشربت من وضوئه ثم قمت خلف ظهره فنظرت إلى خاتم
308,<PIL.Image.Image image mode=RGB size=1284x103 at 0x79EB3410A6D0>,المرفقين ثلاثا ثم مسح برأسه ثم غسل كل رجل ثلاثا ثم قال رأيت النبي صلى الله عليه وسلم,لمفقيين ثلاثا ثمرمسح بر أسمر ثرغسل كل مرجل ثلاثا ثمقال سأيت النبي صلى الله علييه وسلم,المرفقين ثلاثا ثم مسح برأسه ثم غسل كل رجل ثلاثا ثم قال رأيت النبي صلى الله عليه وسلم,لمفقيين ثلاثا ثمرمسح بر أسمر ثرغسل كل مرجل ثلاثا ثمقال سأيت النبي صلى الله علييه وسلم
309,<PIL.Image.Image image mode=RGB size=1397x103 at 0x79EB34164A10>,عن الصلاة بعد الفجر حتى تطلع الشمس وبعد العصر حتى تغرب الشمس وعن اشتمال الصماء وعن,عن الصلاة بعد الفجر حتى تطلع الشمس وبعد العصر حتى تغرب الشمس وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال,عن الصلاة بعد الفجر حتى تطلع الشمس وبعد العصر حتى تغرب الشمس وعن اشتمال الصماء وعن,عن الصلاة بعد الفجر حتى تطلع الشمس وبعد العصر حتى تغرب الشمس وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال الصماء وعن اشنمال
310,<PIL.Image.Image image mode=RGB size=1526x83 at 0x79EB34142A90>,ستلقاه فكان موسى صلى الله عليه وسلم يتبع أثر الحوت في البحر فقال فتى موسى لموسى أرأيت,ستلقاه فكان موسى صلى الله عليه وسلم يتبع أثر الحوت في البحر فقال فتى موسى أرأيت,ستلقاه فكان موسى صلى الله عليه وسلم يتبع أثر الحوت في البحر فقال فتى موسى لموسى أرأيت,ستلقاه فكان موسى صلى الله عليه وسلم يتبع أثر الحوت في البحر فقال فتى موسى أرأيت
311,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=826x75 at 0x79EB02702DD0>,استمع فإذا انطلق جبريل قرأه النبي صلى الله عليه وسلم كما قرأه,إستمع فإذا انطلق جبريل قرأه النبي صلى الله عليه و سلم كما قرأه,استمع فإذا انطلق جبريل قرأه النبي صلى الله عليه وسلم كما قرأه,إستمع فإذا انطلق جبريل قرأه النبي صلى الله عليه و سلم كما قرأه
312,<PIL.Image.Image image mode=RGB size=1160x103 at 0x79EB02702D90>,ربيعة اللهم أنج سلمة بن هشام اللهم أنج الوليد بن الوليد اللهم أنج المستضعفين من,ربيعته الله مرجح سلمتة بن هشام مالهم أرج الوليد بن الوليد الله مرجح المسئضعفين من,ربيعة اللهم أنج سلمة بن هشام اللهم أنج الوليد بن الوليد اللهم أنج المستضعفين من,ربيعته الله مرجح سلمتة بن هشام مالهم أرج الوليد بن الوليد الله مرجح المسئضعفين من
313,<PIL.Image.Image image mode=RGB size=1171x77 at 0x79EB34151210>,عائشة وهي تصلي فقلت ما شأن الناس فأشارت إلى السماء فإذا الناس قيام فقالت سبحان الله,عائشة وهي تصلي فقلت ما شأن الناس فأشارت إلى السماء فإذا الناس قيام فقالت سباحان الله,عائشة وهي تصلي فقلت ما شأن الناس فأشارت إلى السماء فإذا الناس قيام فقالت سبحان الله,عائشة وهي تصلي فقلت ما شأن الناس فأشارت إلى السماء فإذا الناس قيام فقالت سباحان الله
314,<PIL.Image.Image image mode=RGB size=1487x83 at 0x79EB34143550>,أبي هريرة أن النبي صلى الله عليه وسلم لقيه في بعض طريق المدينة وهو جنب فانخنست منه,أني هريرة أن النبي صلى الله عليه وسلم لقيه في بعض طريق المدينة وهو جنب فانخنست منه,أبي هريرة أن النبي صلى الله عليه وسلم لقيه في بعض طريق المدينة وهو جنب فانخنست منه,أني هريرة أن النبي صلى الله عليه وسلم لقيه في بعض طريق المدينة وهو جنب فانخنست منه
315,<PIL.Image.Image image mode=RGB size=1190x105 at 0x79EB34153790>,عليه وسلم وزيد بن ثابت تسحرا فلما فرغا من سحورهما قام نبي الله صلى الله عليه وسلم إلى,عليه وسلم وزيد بن ثابت تسحرا فلما فرغا من سحورهما قام نبي الله صلى الله عليه وسلم إلى,عليه وسلم وزيد بن ثابت تسحرا فلما فرغا من سحورهما قام نبي الله صلى الله عليه وسلم إلى,عليه وسلم وزيد بن ثابت تسحرا فلما فرغا من سحورهما قام نبي الله صلى الله عليه وسلم إلى
316,<PIL.Image.Image image mode=RGB size=1239x75 at 0x79EB341439D0>,يلقاه جبريل وكان يلقاه في كل ليلة من رمضان فيدارسه القرآن فلرسول الله صلى الله عليه وسلم,يقاه جبريل وكان يلقاه في كل ليلة من رمضان فيدارسه القرآن فلرسول الله صلى الله عليه و سلم,يلقاه جبريل وكان يلقاه في كل ليلة من رمضان فيدارسه القرآن فلرسول الله صلى الله عليه وسلم,يقاه جبريل وكان يلقاه في كل ليلة من رمضان فيدارسه القرآن فلرسول الله صلى الله عليه و سلم
317,<PIL.Image.Image image mode=RGB size=1453x77 at 0x79EB34143BD0>,ركعتين ولا يقدر على السجود يسجد للركعة الآخرة سجدتين ثم يقضي الركعة الأولى بسجودها,和地区تين ولا يقدر على السجود يسبد للركْعة الآثرة سبحتين ثم يقضي الركْعة الأولى بسبودها,ركعتين ولا يقدر على السجود يسجد للركعة الآخرة سجدتين ثم يقضي الركعة الأولى بسجودها,和地区تين ولا يقدر على السجود يسبد للركعة الآثرة سبحتين ثم يقضي الركعة الأولى بسبودها
318,<PIL.Image.Image image mode=RGB size=1079x105 at 0x79EB3408B910>,صلى بهم الظهر فقام في الركعتين الأوليين لم يجلس فقام الناس معه حتى إذا قضى الصلاة,صلى بهم الظهر فقام في الركعتين الأوليين لم يجلس فقام الناس معه حتى إذا قضى الصلاة,صلى بهم الظهر فقام في الركعتين الأوليين لم يجلس فقام الناس معه حتى إذا قضى الصلاة,صلى بهم الظهر فقام في الركعتين الأوليين لم يجلس فقام الناس معه حتى إذا قضى الصلاة
319,<PIL.Image.Image image mode=RGB size=1185x105 at 0x79EB3C595050>,كان رسول الله صلى الله عليه وسلم يصلي وأنا حذاءه وأنا حائض وربما أصابني ثوبه إذا سجد,كان رسول الله صلى الله عليه وسلم يصلي عليه وسلم يصلي وأنا حذاءه وأنا حائض وربما أصابني ثوبه إذا سجد,كان رسول الله صلى الله عليه وسلم يصلي وأنا حذاءه وأنا حائض وربما أصابني ثوبه إذا سجد,كان رسول الله صلى الله عليه وسلم يصلي عليه وسلم يصلي وأنا حذاءه وأنا حائض وربما أصابني ثوبه إذا سجد
320,<PIL.Image.Image image mode=RGB size=1875x60 at 0x79EB34167C50>,المؤذن إلى أبي بكر فقال أتصلي للناس فأقيم قال نعم فصلى أبو بكر فجاء رسول الله صلى الله,لمؤذن إلى أبي بكر فقال أتصلي فصلى أبو بكر فجاء رسول الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله,المؤذن إلى أبي بكر فقال أتصلي للناس فأقيم قال نعم فصلى أبو بكر فجاء رسول الله صلى الله,لمؤذن إلى أبي بكر فقال أتصلي فصلى أبو بكر فجاء رسول الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله صلى الله
321,<PIL.Image.Image image mode=RGB size=1297x103 at 0x79EB34151150>,قالت ففعلنا فاغتسل فذهب لينوء فأغمي عليه ثم أفاق فقال صلى الله عليه وسلم أصلى الناس,قالت ففعلنا فاغنسل فذهب لينوء فأغمي عليه ثم أفاق فقال صلى الله عليه وسلم أ صلى الناس,قالت ففعلنا فاغتسل فذهب لينوء فأغمي عليه ثم أفاق فقال صلى الله عليه وسلم أصلى الناس,قالت ففعلنا فاغنسل فذهب لينوء فأغمي عليه ثم أفاق فقال صلى الله عليه وسلم أ صلى الناس
